,AGENCY,AGENCY NAME,CLASS TITLE,ETHNICITY,GENDER,STATUS,HRS PER WK,MONTHLY,ANNUAL
70797,530,24,220,2,0,0,40.0,4818.04,57816.48
70798,530,24,52,3,1,0,40.0,3520.33,42243.96
70799,530,24,1051,3,0,0,40.0,4372.89,52474.68
70800,530,24,634,2,0,0,40.0,2703.56,32442.72
70802,530,24,67,2,1,0,40.0,4389.91,52678.92
70805,530,24,220,2,0,0,40.0,4758.89,57106.68
70807,530,24,220,2,0,0,40.0,3826.9,45922.8
70813,530,24,221,2,0,0,40.0,3733.71,44804.52
70815,530,24,507,5,0,0,40.0,4948.48,59381.76
70821,530,24,218,5,0,0,40.0,4197.77,50373.24
70822,530,24,221,2,0,0,40.0,5081.37,60976.44
70832,530,24,67,3,0,0,40.0,3926.21,47114.52
70834,530,24,509,3,0,0,40.0,3786.15,45433.8
70835,530,24,1303,3,1,0,40.0,3537.71,42452.52
70837,530,24,634,3,0,0,40.0,2553.76,30645.12
70839,530,24,1095,3,0,0,40.0,4724.31,56691.72
70841,530,24,1007,3,0,0,40.0,4198.38,50380.56
70842,530,24,634,3,1,0,40.0,2952.69,35432.28
70844,530,24,236,5,0,0,40.0,2194.33,26331.96
70846,530,24,219,3,0,0,40.0,4370.89,52450.68
70848,530,24,1303,3,0,0,40.0,3332.23,39986.76
70850,530,24,506,2,0,0,40.0,4904.75,58857.0
70852,530,24,634,5,0,0,40.0,2898.81,34785.72
70854,530,24,506,2,0,0,40.0,4823.72,57884.64
70857,530,24,506,5,0,0,40.0,4587.03,55044.36
70862,530,24,753,1,0,0,40.0,3290.86,39490.32
70863,530,24,48,5,0,0,40.0,2507.09,30085.08
70864,530,24,219,5,1,0,40.0,4562.43,54749.16
70866,530,24,698,5,0,0,40.0,4499.84,53998.08
70867,530,24,218,5,0,0,40.0,4098.32,49179.84
70872,530,24,220,1,0,0,40.0,4630.01,55560.12
70874,530,24,509,3,0,0,40.0,4864.76,58377.12
70877,530,24,220,5,0,0,40.0,4597.98,55175.76
70878,530,24,507,3,0,0,40.0,4961.49,59537.88
70884,530,24,70,3,1,0,40.0,5463.15,65557.8
70885,530,24,220,3,1,0,40.0,4639.89,55678.68
70886,530,24,220,3,1,0,40.0,4748.87,56986.44
70887,530,24,220,2,0,0,40.0,5370.75,64449.0
70888,530,24,506,5,0,0,40.0,5306.07,63672.84
70889,530,24,634,2,0,0,40.0,2227.81,26733.72
70890,530,24,1051,5,1,0,40.0,4124.1,49489.2
70892,530,24,1095,3,0,0,40.0,4596.98,55163.76
70895,530,24,48,3,0,0,40.0,2641.68,31700.16
70899,530,24,507,3,1,0,40.0,4904.38,58852.56
70900,530,24,21,3,1,0,40.0,5940.0,71280.0
70901,530,24,49,3,1,0,40.0,2460.71,29528.52
70902,530,24,634,3,0,0,40.0,2351.93,28223.16
70904,530,24,50,3,0,0,40.0,2453.25,29439.0
70905,530,24,634,3,0,0,40.0,2341.37,28096.44
70907,530,24,1360,3,1,0,40.0,3915.72,46988.64
70909,530,24,139,3,0,0,40.0,5857.74,70292.88
70911,530,24,286,3,1,0,40.0,3400.0,40800.0
70912,530,24,506,2,0,0,40.0,4716.7,56600.4
70913,530,24,634,2,0,0,40.0,2312.29,27747.48
70914,530,24,634,5,0,0,40.0,2272.41,27268.92
70916,530,24,1008,3,0,0,40.0,4279.3,51351.6
70918,530,24,221,2,0,0,40.0,5086.81,61041.72
70919,530,24,698,5,0,0,40.0,4771.76,57261.12
70922,530,24,506,5,0,0,40.0,4716.71,56600.52
70923,530,24,1051,5,0,0,40.0,4040.74,48488.88
70927,530,24,634,2,0,0,40.0,2279.26,27351.12
70928,530,24,634,3,0,0,40.0,2377.88,28534.56
70931,530,24,507,5,0,0,40.0,5294.88,63538.56
70933,530,24,1051,5,0,0,40.0,4105.33,49263.96
70936,530,24,220,2,0,0,40.0,4545.92,54551.04
70937,530,24,506,3,0,0,40.0,5207.24,62486.88
70938,530,24,1010,5,0,0,40.0,6331.34,75976.08
70940,530,24,220,2,0,0,40.0,4805.12,57661.44
70941,530,24,67,5,0,0,40.0,3850.72,46208.64
70943,530,24,634,2,0,0,40.0,2659.27,31911.24
70947,530,24,853,2,0,0,40.0,4301.16,51613.92
70950,530,24,1051,5,0,0,40.0,4618.55,55422.6
70951,530,24,1051,1,0,0,40.0,4040.72,48488.64
70952,530,24,48,5,0,0,40.0,2782.38,33388.56
70953,530,24,506,5,0,0,40.0,5461.15,65533.8
70955,530,24,508,2,0,0,40.0,6560.99,78731.88
70956,530,24,218,1,0,0,40.0,4198.32,50379.84
70961,530,24,508,3,0,0,40.0,6004.52,72054.24
70963,530,24,1303,3,1,0,40.0,3158.36,37900.32
70967,530,24,50,3,0,0,40.0,3054.21,36650.52
70968,530,24,48,3,1,0,40.0,2132.85,25594.2
70970,530,24,507,3,0,0,40.0,5051.16,60613.92
70972,530,24,1149,3,0,0,40.0,4795.12,57541.44
70973,530,24,626,5,0,0,40.0,4500.0,54000.0
70978,530,24,507,3,1,0,40.0,5295.92,63551.04
70980,530,24,220,2,1,0,40.0,4866.58,58398.96
70986,530,24,221,5,0,0,40.0,3668.58,44022.96
70995,530,24,68,5,0,0,40.0,3968.81,47625.72
71001,530,24,220,1,0,0,40.0,4703.28,56439.36
71002,530,24,1009,5,0,0,40.0,4544.76,54537.12
71005,530,24,221,5,0,0,40.0,4837.9,58054.8
71007,530,24,600,2,0,0,40.0,3068.96,36827.52
71011,530,24,509,5,0,0,40.0,5091.62,61099.44
71015,530,24,506,5,0,0,40.0,5099.35,61192.2
71016,530,24,506,5,0,0,40.0,4452.89,53434.68
71018,530,24,1007,2,0,0,40.0,4459.14,53509.68
71019,530,24,1007,2,0,0,40.0,5535.21,66422.52
71020,530,24,506,1,0,0,40.0,4716.71,56600.52
71021,530,24,17,3,1,0,40.0,2627.28,31527.36
71022,530,24,139,3,0,0,40.0,5578.8,66945.6
71023,530,24,1051,3,0,0,40.0,4124.1,49489.2
71027,530,24,856,5,0,0,40.0,5596.23,67154.76
71028,530,24,220,3,0,0,40.0,4572.45,54869.4
71031,530,24,507,5,0,0,40.0,4948.49,59381.88
71033,530,24,48,2,0,0,40.0,2470.63,29647.56
71034,530,24,506,2,1,0,40.0,3949.51,47394.12
71042,530,24,509,3,0,0,40.0,4716.71,56600.52
71046,530,24,634,2,0,0,40.0,2632.28,31587.36
71047,530,24,236,5,0,0,40.0,2304.04,27648.48
71048,530,24,853,5,0,0,40.0,6250.0,75000.0
71049,530,24,507,2,0,0,40.0,5324.78,63897.36
71051,530,24,1008,2,0,0,40.0,5636.87,67642.44
71054,530,24,68,2,0,0,40.0,4359.62,52315.44
71055,530,24,69,3,0,0,40.0,4826.69,57920.28
71057,530,24,508,2,0,0,40.0,6812.24,81746.88
71058,530,24,1095,5,0,0,40.0,5357.53,64290.36
71062,530,24,1360,3,0,0,40.0,4948.49,59381.88
71066,530,24,634,2,0,0,40.0,2373.24,28478.88
71067,530,24,507,2,0,0,40.0,5571.76,66861.12
71069,530,24,507,5,0,0,40.0,5598.97,67187.64
71070,530,24,69,5,0,0,40.0,4750.86,57010.32
71073,530,24,507,5,0,0,40.0,5970.86,71650.32
71074,530,24,221,5,0,0,40.0,5192.93,62315.16
71079,530,24,1050,5,1,0,40.0,3718.85,44626.2
71083,530,24,220,5,0,0,40.0,4723.91,56686.92
71084,530,24,506,2,0,0,40.0,4513.16,54157.92
71086,530,24,1008,5,1,0,40.0,3763.16,45157.92
71089,530,24,634,2,0,0,40.0,2408.3,28899.6
71090,530,24,698,3,0,0,40.0,4665.87,55990.44
71094,530,24,1010,3,1,0,40.0,5554.51,66654.12
71099,530,24,1299,5,1,0,40.0,5989.95,71879.4
71100,530,24,1007,5,0,0,40.0,4448.58,53382.96
71102,530,24,701,5,0,0,40.0,4867.77,58413.24
71103,530,24,220,2,0,0,40.0,4633.32,55599.84
71105,530,24,401,5,0,0,40.0,13333.33,159999.96
71106,530,24,1296,5,1,0,40.0,4791.12,57493.44
71110,530,24,700,3,0,0,40.0,3763.16,45157.92
71111,530,24,634,3,0,0,40.0,2552.67,30632.04
71112,530,24,396,5,0,0,40.0,6451.6,77419.2
71113,530,24,507,5,0,0,40.0,4683.52,56202.24
71119,530,24,1095,5,0,0,40.0,5406.47,64877.64
71122,530,24,1297,5,0,0,40.0,5250.0,63000.0
71124,530,24,220,2,0,0,40.0,5041.61,60499.32
71126,530,24,508,5,1,0,40.0,5833.33,69999.96
71133,530,24,66,3,0,0,40.0,3500.65,42007.8
71136,530,24,236,2,0,0,40.0,2362.01,28344.12
71137,530,24,331,5,1,0,40.0,7135.46,85625.52
71138,530,24,49,2,0,0,40.0,3132.85,37594.2
71139,530,24,507,5,0,0,40.0,5587.73,67052.76
71141,530,24,506,5,0,0,40.0,3979.16,47749.92
71144,530,24,506,5,0,0,40.0,4789.65,57475.8
71146,530,24,506,2,0,0,40.0,4801.52,57618.24
71148,530,24,48,3,0,0,40.0,2427.9,29134.8
71149,530,24,220,3,1,0,40.0,4564.86,54778.32
71150,530,24,899,3,1,0,40.0,3994.53,47934.36
71151,530,24,634,3,1,0,40.0,2460.26,29523.12
71152,530,24,50,3,0,0,40.0,3745.66,44947.92
71154,530,24,1009,3,1,0,40.0,5451.87,65422.44
71155,530,24,635,3,0,0,40.0,3625.33,43503.96
71156,530,24,759,3,0,0,40.0,3909.83,46917.96
71157,530,24,507,3,0,0,40.0,5329.92,63959.04
71158,530,24,220,3,1,0,40.0,3293.41,39520.92
71159,530,24,698,0,0,0,40.0,4605.29,55263.48
71165,530,24,1050,0,1,0,40.0,3768.85,45226.2
71169,530,24,217,3,0,0,40.0,4007.48,48089.76
71174,530,24,700,5,0,0,40.0,4719.23,56630.76
71177,530,24,51,2,0,0,40.0,3279.08,39348.96
71180,530,24,68,5,1,0,40.0,4561.5,54738.0
71181,530,24,509,2,0,0,40.0,4193.11,50317.32
71186,530,24,506,2,0,0,40.0,5407.33,64887.96
71193,530,24,1010,2,0,0,40.0,5226.06,62712.72
71194,530,24,506,3,0,0,40.0,5407.33,64887.96
71195,530,24,506,2,0,0,40.0,4639.15,55669.8
71196,530,24,1010,5,0,0,40.0,5570.28,66843.36
71197,530,24,69,5,0,0,40.0,4704.57,56454.84
71198,530,24,1009,5,0,0,40.0,4787.13,57445.56
71199,530,24,221,5,0,0,40.0,3969.82,47637.84
71201,530,24,67,3,0,0,40.0,3945.98,47351.76
71204,530,24,48,3,0,0,40.0,2698.25,32379.0
71205,530,24,1012,3,0,0,40.0,3316.27,39795.24
71209,530,24,634,5,0,0,40.0,2221.13,26653.56
71213,530,24,507,2,0,0,40.0,4633.11,55597.32
71215,530,24,634,2,0,0,40.0,2272.4,27268.8
71217,530,24,1009,2,0,0,40.0,4030.73,48368.76
71221,530,24,510,5,0,0,40.0,5305.78,63669.36
71223,530,24,507,2,0,0,40.0,5426.62,65119.44
71224,530,24,1096,5,0,0,40.0,4901.26,58815.12
71225,530,24,280,2,1,0,40.0,3255.32,39063.84
71228,530,24,70,2,0,0,40.0,5396.51,64758.12
71234,530,24,753,5,0,0,40.0,4268.89,51226.68
71236,530,24,1009,2,0,0,40.0,6391.9,76702.8
71238,530,24,1008,5,0,0,40.0,4271.79,51261.48
71239,530,24,139,2,1,0,40.0,5521.59,66259.08
71241,530,24,220,2,0,0,40.0,4730.57,56766.84
71243,530,24,509,2,0,0,40.0,4115.7,49388.4
71245,530,24,139,3,0,0,40.0,6196.37,74356.44
71250,530,24,50,5,1,0,40.0,2640.3,31683.6
71252,530,24,1007,3,0,0,40.0,5741.32,68895.84
71253,530,24,220,3,1,0,40.0,4639.9,55678.8
71255,530,24,221,3,0,0,40.0,4923.44,59081.28
71257,530,24,1007,5,0,0,40.0,5101.0,61212.0
71258,530,24,596,5,0,0,40.0,2623.0,31476.0
71259,530,24,48,3,0,0,40.0,2239.49,26873.88
71260,530,24,48,3,0,0,40.0,2051.11,24613.32
71262,530,24,634,3,0,0,40.0,2448.52,29382.24
71263,530,24,1051,5,0,0,40.0,4040.68,48488.16
71265,530,24,221,2,0,0,40.0,5099.66,61195.92
71266,530,24,506,5,0,0,40.0,4823.78,57885.36
71267,530,24,48,2,0,0,40.0,2362.98,28355.76
71268,530,24,506,2,0,0,40.0,5048.28,60579.36
71269,530,24,220,5,1,0,40.0,4638.42,55661.04
71270,530,24,510,2,0,0,40.0,4731.91,56782.92
71275,530,24,1303,5,1,0,40.0,3432.33,41187.96
71276,530,24,219,0,1,0,40.0,4408.14,52897.68
71277,530,24,1007,2,0,0,40.0,3759.71,45116.52
71279,530,24,634,3,0,0,40.0,2951.31,35415.72
71281,530,24,68,3,0,0,40.0,4078.29,48939.48
71284,530,24,221,5,0,0,40.0,5302.24,63626.88
71285,530,24,1008,2,0,0,40.0,3857.23,46286.76
71286,530,24,48,2,0,0,40.0,2270.56,27246.72
71287,530,24,220,5,1,0,40.0,4538.53,54462.36
71288,530,24,397,2,0,0,40.0,6892.92,82715.04
71292,530,24,507,5,0,0,40.0,5399.45,64793.4
71295,530,24,1297,3,1,0,40.0,5456.72,65480.64
71297,530,24,220,5,0,0,40.0,4639.23,55670.76
71298,530,24,596,3,0,0,40.0,2907.36,34888.32
71304,530,24,506,5,0,0,40.0,4919.82,59037.84
71305,530,24,1303,5,1,0,40.0,3316.27,39795.24
71308,530,24,510,5,0,0,40.0,5837.53,70050.36
71309,530,24,507,5,0,0,40.0,5259.85,63118.2
71310,530,24,67,2,0,0,40.0,3927.0,47124.0
71311,530,24,1007,2,0,0,40.0,3608.34,43300.08
71312,530,24,1008,5,0,0,40.0,5431.42,65177.04
71314,530,24,220,2,0,0,40.0,4521.47,54257.64
71322,530,24,221,3,1,0,40.0,5343.46,64121.52
71323,530,24,508,3,0,0,40.0,5559.61,66715.32
71324,530,24,1096,3,0,0,40.0,4421.23,53054.76
71326,530,24,49,3,1,0,40.0,2343.54,28122.48
71328,530,24,1005,3,0,0,40.0,4019.45,48233.4
71333,530,24,634,3,0,0,40.0,2249.18,26990.16
71336,530,24,68,2,0,0,40.0,4778.58,57342.96
71338,530,24,49,3,0,0,40.0,2321.27,27855.24
71340,530,24,218,0,0,0,40.0,4098.31,49179.72
71344,530,24,509,3,0,0,40.0,3893.08,46716.96
71345,530,24,220,3,1,0,40.0,4862.4,58348.8
71346,530,24,634,5,0,0,40.0,2912.05,34944.6
71347,530,24,221,3,0,0,40.0,4851.91,58222.92
71349,530,24,221,3,0,0,40.0,5219.98,62639.76
71355,530,24,506,3,0,0,40.0,5037.88,60454.56
71357,530,24,219,3,0,0,40.0,4523.86,54286.32
71358,530,24,48,3,0,0,40.0,2266.75,27201.0
71360,530,24,68,5,0,0,40.0,4453.63,53443.56
71361,530,24,506,3,1,0,40.0,4705.65,56467.8
71364,530,24,1010,3,0,0,40.0,5294.87,63538.44
71365,530,24,236,3,0,0,40.0,2942.0,35304.0
71366,530,24,1008,3,0,0,40.0,4023.16,48277.92
71367,530,24,1297,5,1,0,40.0,6689.16,80269.92
71368,530,24,1299,5,1,0,40.0,6945.0,83340.0
71370,530,24,858,3,1,0,40.0,7917.0,95004.0
71371,530,24,634,3,0,0,40.0,2749.65,32995.8
71372,530,24,1051,5,0,0,40.0,4164.61,49975.32
71373,530,24,220,3,0,0,40.0,4467.99,53615.88
71374,530,24,50,3,1,0,40.0,2620.0,31440.0
71377,530,24,1303,3,1,0,40.0,3774.4,45292.8
71378,530,24,634,3,0,0,40.0,2345.8,28149.6
71379,530,24,698,3,1,0,40.0,4911.46,58937.52
71380,530,24,507,5,0,0,40.0,5435.39,65224.68
71381,530,24,506,3,0,0,40.0,5104.75,61257.0
71382,530,24,507,2,0,0,40.0,5007.31,60087.72
71383,530,24,634,3,1,0,40.0,2234.11,26809.32
71388,530,24,1010,5,0,0,40.0,5639.36,67672.32
71389,530,24,220,2,0,0,40.0,4812.72,57752.64
71392,530,24,68,5,0,0,40.0,4650.89,55810.68
71393,530,24,220,2,0,0,40.0,4569.78,54837.36
71394,530,24,507,2,0,0,40.0,5843.44,70121.28
71395,530,24,50,3,0,0,40.0,2767.38,33208.56
71396,530,24,1050,2,0,0,40.0,3768.85,45226.2
71397,530,24,1051,2,0,0,40.0,4176.62,50119.44
71398,530,24,218,5,0,0,40.0,4171.99,50063.88
71401,530,24,67,2,0,0,40.0,3676.23,44114.76
71405,530,24,280,2,0,0,40.0,3487.5,41850.0
71407,530,24,1303,2,1,0,40.0,3379.45,40553.4
71408,530,24,1095,5,0,0,40.0,5364.77,64377.24
71410,530,24,1008,2,0,0,40.0,3857.26,46287.12
71411,530,24,507,5,0,0,40.0,5454.38,65452.56
71412,530,24,698,5,1,0,40.0,4513.88,54166.56
71415,530,24,221,2,1,0,40.0,5188.38,62260.56
71419,530,24,506,2,0,0,40.0,3763.16,45157.92
71421,530,24,1095,2,0,0,40.0,5446.38,65356.56
71425,530,24,397,3,1,0,40.0,8775.5,105306.0
71428,530,24,220,2,0,0,40.0,4862.26,58347.12
71429,530,24,1051,5,1,0,40.0,4021.09,48253.08
71430,530,24,1009,5,0,0,40.0,4304.78,51657.36
71432,530,24,70,2,0,0,40.0,4854.93,58259.16
71433,530,24,858,5,1,0,40.0,6499.97,77999.64
71435,530,24,48,3,0,0,40.0,1981.75,23781.0
71436,530,24,1008,3,0,0,40.0,5564.91,66778.92
71437,530,24,506,3,0,0,40.0,4915.75,58989.0
71438,530,24,280,5,1,0,40.0,3806.07,45672.84
71439,530,24,49,5,1,0,40.0,2356.51,28278.12
71440,530,24,698,5,0,0,40.0,4727.79,56733.48
71442,530,24,1048,2,0,0,40.0,3160.21,37922.52
71444,530,24,904,5,0,0,40.0,4455.44,53465.28
71447,530,24,1303,5,1,0,40.0,3158.36,37900.32
71448,530,24,220,5,1,0,40.0,4802.29,57627.48
71452,530,24,48,5,0,0,40.0,2379.01,28548.12
71454,530,24,69,5,0,0,40.0,5029.54,60354.48
71457,530,24,819,5,1,0,40.0,5833.33,69999.96
71458,530,24,48,2,0,0,40.0,2358.07,28296.84
71460,530,24,506,2,1,0,40.0,4919.82,59037.84
71462,530,24,48,5,0,0,40.0,2277.88,27334.56
71463,530,24,634,2,0,0,40.0,2351.94,28223.28
71465,530,24,48,2,0,0,40.0,2234.1,26809.2
71467,530,24,69,2,1,0,40.0,5036.7,60440.4
71471,530,24,69,2,0,0,40.0,4189.68,50276.16
71473,530,24,219,2,1,0,40.0,4408.14,52897.68
71474,530,24,51,5,0,0,40.0,2994.8,35937.6
71479,530,24,507,5,0,0,40.0,5433.59,65203.08
71480,530,24,596,2,0,0,40.0,2632.29,31587.48
71481,530,24,280,5,0,0,40.0,3081.33,36975.96
71483,530,24,220,3,0,0,40.0,4859.87,58318.44
71484,530,24,509,5,0,0,40.0,4087.79,49053.48
71486,530,24,855,5,0,0,40.0,6103.43,73241.16
71487,530,24,69,2,0,0,40.0,5344.16,64129.92
71488,530,24,236,2,0,0,40.0,2560.92,30731.04
71491,530,24,1009,3,1,0,40.0,4640.68,55688.16
71492,530,24,506,3,0,0,40.0,5146.2,61754.4
71497,530,24,220,5,0,0,40.0,4958.95,59507.4
71498,530,24,66,2,0,0,40.0,4337.08,52044.96
71499,530,24,1010,5,0,0,40.0,4598.66,55183.92
71502,530,24,330,5,0,0,40.0,5258.66,63103.92
71509,530,24,1009,5,0,0,40.0,4608.98,55307.76
71512,530,24,48,2,0,0,40.0,2737.08,32844.96
71516,530,24,220,2,0,0,40.0,4856.7,58280.4
71518,530,24,634,2,1,0,40.0,2391.27,28695.24
71519,530,24,600,3,0,0,40.0,3909.83,46917.96
71521,530,24,698,2,0,0,40.0,4911.46,58937.52
71522,530,24,1008,3,1,0,40.0,4930.94,59171.28
71523,530,24,698,3,0,0,40.0,4528.9,54346.8
71525,530,24,280,3,0,0,40.0,4048.35,48580.2
71526,530,24,69,3,0,0,40.0,4365.74,52388.88
71528,530,24,221,3,0,0,40.0,3544.53,42534.36
71529,530,24,855,3,0,0,40.0,5712.15,68545.8
71531,530,24,700,5,1,0,40.0,4446.47,53357.64
71532,530,24,49,5,0,0,40.0,2491.91,29902.92
71535,530,24,634,5,0,0,40.0,2505.47,30065.64
71536,530,24,509,2,0,0,40.0,4259.94,51119.28
71537,530,24,1051,2,0,0,40.0,4435.09,53221.08
71539,530,24,819,5,1,0,40.0,5722.5,68670.0
71546,530,24,1035,2,1,0,40.0,7666.66,91999.92
71548,530,24,634,2,0,0,40.0,2586.65,31039.8
71549,530,24,48,2,0,0,40.0,2239.49,26873.88
71550,530,24,397,2,0,0,40.0,7174.29,86091.48
71551,530,24,506,5,0,0,40.0,3763.16,45157.92
71553,530,24,700,5,0,0,40.0,5814.65,69775.8
71554,530,24,634,2,0,0,40.0,3047.53,36570.36
71555,530,24,634,5,0,0,40.0,3047.53,36570.36
71557,530,24,507,3,0,0,40.0,4864.77,58377.24
71558,530,24,220,5,0,0,40.0,4865.2,58382.4
71559,530,24,506,2,0,0,40.0,5261.61,63139.32
71560,530,24,510,2,1,0,40.0,4649.42,55793.04
71561,530,24,634,2,1,0,40.0,2312.29,27747.48
71567,530,24,698,3,0,0,40.0,4493.88,53926.56
71571,530,24,49,3,0,0,40.0,3217.03,38604.36
71572,530,24,220,3,0,0,40.0,4697.97,56375.64
71574,530,24,220,5,0,0,40.0,4765.75,57189.0
71577,530,24,856,3,1,0,40.0,5258.66,63103.92
71579,530,24,220,3,1,0,40.0,4657.52,55890.24
71580,530,24,506,3,0,0,40.0,5048.28,60579.36
71583,530,24,19,3,1,0,40.0,3407.98,40895.76
71585,530,24,506,5,0,0,40.0,4515.79,54189.48
71587,530,24,220,3,1,0,40.0,4666.51,55998.12
71588,530,24,280,3,1,0,40.0,3844.7,46136.4
71591,530,24,49,3,0,0,40.0,2555.07,30660.84
71592,530,24,634,4,0,0,40.0,2127.73,25532.76
71593,530,24,1008,3,0,0,40.0,4963.89,59566.68
71594,530,24,50,3,0,0,40.0,2632.48,31589.76
71595,530,24,220,3,0,0,40.0,4784.75,57417.0
71596,530,24,858,3,0,0,40.0,7210.0,86520.0
71597,530,24,634,3,0,0,40.0,2946.0,35352.0
71599,530,24,1048,5,0,0,40.0,3248.0,38976.0
71602,530,24,1051,3,0,0,40.0,4717.99,56615.88
71603,530,24,220,5,0,0,40.0,4804.16,57649.92
71604,530,24,509,5,0,0,40.0,5182.69,62192.28
71605,530,24,398,3,0,0,40.0,10500.0,126000.0
71608,530,24,507,3,0,0,40.0,5173.66,62083.92
71609,530,24,48,3,0,0,40.0,2256.46,27077.52
71610,530,24,507,3,0,0,40.0,5253.67,63044.04
71616,530,24,507,5,0,0,40.0,5379.94,64559.28
71618,530,24,634,2,0,0,40.0,2354.53,28254.36
71619,530,24,510,5,0,0,40.0,5740.99,68891.88
71620,530,24,220,2,0,0,40.0,4862.4,58348.8
71621,530,24,218,5,1,0,40.0,4503.31,54039.72
71625,530,24,1295,3,0,0,40.0,4412.31,52947.72
71626,530,24,50,3,0,0,40.0,3200.99,38411.88
71627,530,24,220,5,0,0,40.0,4750.11,57001.32
71628,530,24,50,3,0,0,40.0,3388.81,40665.72
71632,530,24,220,2,0,0,40.0,4735.99,56831.88
71633,530,24,397,5,0,0,40.0,6363.0,76356.0
71638,530,24,559,3,0,0,40.0,10416.67,125000.04
71647,530,24,220,2,0,0,40.0,4638.42,55661.04
71649,530,24,221,2,0,0,40.0,4528.9,54346.8
71650,530,24,220,2,0,0,40.0,4467.99,53615.88
71652,530,24,509,2,0,0,40.0,5121.62,61459.44
71653,530,24,219,2,0,0,40.0,4370.89,52450.68
71655,530,24,221,2,0,0,40.0,3731.1,44773.2
71657,530,24,506,2,0,0,40.0,4844.35,58132.2
71660,530,24,277,5,0,0,40.0,5377.27,64527.24
71661,530,24,1051,5,1,0,40.0,4387.66,52651.92
71662,530,24,220,5,0,0,40.0,4402.33,52827.96
71665,530,24,507,5,0,0,40.0,5660.64,67927.68
71666,530,24,1011,5,1,0,40.0,6094.09,73129.08
71668,530,24,1262,2,0,0,40.0,4023.16,48277.92
71669,530,24,634,2,1,0,40.0,2460.92,29531.04
71670,530,24,509,5,0,0,40.0,4963.91,59566.92
71674,530,24,280,2,0,0,40.0,3760.85,45130.2
71675,530,24,1095,5,0,0,40.0,5121.67,61460.04
71676,530,24,701,5,0,0,40.0,5416.67,65000.04
71681,530,24,236,2,0,0,40.0,2523.48,30281.76
71690,530,24,1007,5,0,0,40.0,4915.75,58989.0
71691,530,24,596,5,0,0,40.0,3638.87,43666.44
71694,530,24,507,5,0,0,40.0,5342.47,64109.64
71697,530,24,217,1,0,0,40.0,4094.5,49134.0
71698,530,24,507,3,0,0,40.0,5288.92,63467.04
71700,530,24,220,2,0,0,40.0,4649.97,55799.64
71702,530,24,50,5,0,0,40.0,2640.3,31683.6
71703,530,24,1009,2,0,0,40.0,5130.95,61571.4
71704,530,24,1051,3,0,0,40.0,4249.49,50993.88
71707,530,24,69,2,0,0,40.0,4319.25,51831.0
71710,530,24,218,3,0,0,40.0,3098.32,37179.84
71712,530,24,221,5,0,0,40.0,5164.63,61975.56
71713,530,24,221,3,0,0,40.0,3622.75,43473.0
71714,530,24,507,3,0,0,40.0,4930.57,59166.84
71715,530,24,507,5,0,0,40.0,5392.52,64710.24
71718,530,24,506,3,0,0,40.0,4637.19,55646.28
71720,530,24,220,2,0,0,40.0,4638.41,55660.92
71721,530,24,48,5,0,0,40.0,2904.91,34858.92
71728,530,24,506,2,1,0,40.0,4676.66,56119.92
71738,530,24,220,2,1,0,40.0,4763.73,57164.76
71743,530,24,236,5,0,0,40.0,2800.89,33610.68
71744,530,24,1009,5,0,0,40.0,4023.17,48278.04
71745,530,24,1051,2,0,0,40.0,5366.58,64398.96
71747,530,24,506,2,1,0,40.0,5705.07,68460.84
71754,530,24,510,5,0,0,40.0,4594.69,55136.28
71755,530,24,50,2,0,0,40.0,2957.74,35492.88
71756,530,24,221,2,0,0,40.0,4876.41,58516.92
71761,530,24,1303,5,1,0,40.0,3537.71,42452.52
71763,530,24,220,0,0,0,40.0,4748.95,56987.4
71768,530,24,277,3,1,0,40.0,5258.66,63103.92
71773,530,24,286,3,0,0,40.0,2934.86,35218.32
71774,530,24,509,3,1,0,40.0,5027.32,60327.84
71775,530,24,506,3,0,0,40.0,5135.76,61629.12
71776,530,24,66,3,0,0,40.0,3498.0,41976.0
71778,530,24,507,3,0,0,40.0,4301.16,51613.92
71780,530,24,220,5,0,0,40.0,4639.9,55678.8
71781,530,24,596,3,0,0,40.0,2320.0,27840.0
71782,530,24,25,5,0,0,40.0,2682.31,32187.72
71783,530,24,48,3,0,0,40.0,2791.93,33503.16
71784,530,24,901,5,0,0,40.0,4917.0,59004.0
71786,530,24,1051,5,0,0,40.0,4572.5,54870.0
71792,530,24,220,3,0,0,40.0,4718.02,56616.24
71794,530,24,1007,5,0,0,40.0,4235.52,50826.24
71799,530,24,397,2,1,0,40.0,7475.25,89703.0
71802,530,24,508,2,0,0,40.0,6024.01,72288.12
71803,530,24,48,2,0,0,40.0,2683.92,32207.04
71805,530,24,508,5,0,0,40.0,6034.78,72417.36
71808,530,24,49,3,0,0,40.0,2289.02,27468.24
71814,530,24,1011,2,0,0,40.0,5785.82,69429.84
71815,530,24,219,3,1,0,40.0,4739.9,56878.8
71817,530,24,221,5,0,0,40.0,5270.97,63251.64
71819,530,24,1149,3,0,0,40.0,4713.63,56563.56
71820,530,24,220,5,0,0,40.0,4848.48,58181.76
71822,530,24,220,3,0,0,40.0,5003.89,60046.68
71823,530,24,634,3,1,0,40.0,2768.49,33221.88
71824,530,24,236,3,0,0,40.0,2570.27,30843.24
71826,530,24,700,3,0,0,40.0,4896.65,58759.8
71827,530,24,221,3,0,0,40.0,4663.69,55964.28
